title,title href,logoImage src,comp-name,comp-name href,rating href,main-2,review,expwdth,ni-job-tuple-icon,locWdth,job-desc,dot-gt,dot-gt 2,dot-gt 3,dot-gt 4,dot-gt 5,dot-gt 6,dot-gt 7,dot-gt 8,job-post-day
Project Coordinator,https://www.naukri.com/job-listings-project-coordinator-ethics-fintech-ahmedabad-gujarat-0-to-3-years-050124007448,,Ethics Fintech,https://www.naukri.com/ethics-innovations-jobs-careers-3079888,https://www.ambitionbox.com/reviews/ethics-innovations-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.3,28  Reviews,0-3 Yrs,1.75-2.5 Lacs PA,"Ahmedabad, Gujarat(Prahlad Nagar)",Any Graduate fresher can applyGood communication in English and Hindi,Coordination,Project Administration,Project Coordinator,Project Monitoring,Project Documentation,Coordinator,Project Coordination,Project Scheduling,26 Days Ago
"Required Qualified Chartered Accountants at Client's Site, New Delhi",https://www.naukri.com/job-listings-required-qualified-chartered-accountants-at-client-s-site-new-delhi-mpcon-limited-new-delhi-delhi-0-to-2-years-050124006444,,Mpcon,https://www.naukri.com/mpcon-jobs-careers-6489250,https://www.ambitionbox.com/reviews/mpcon-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.5,25  Reviews,0-2 Yrs,6-7.5 Lacs PA,"New Delhi, Delhi(Nehru Place)",Should possess strong knowledge of accounting standards (IGAAP and Ind AS)Should posses...,Financial Auditing,Statutory Audit,Advisory Services,Consultancy Services,Ind As,IGAAP,Due Diligence,Client,26 Days Ago
Senior Analyst (Govt. Programs),https://www.naukri.com/job-listings-senior-analyst-govt-programs-national-skill-development-corporation-nsdc-new-delhi-delhi-3-to-6-years-041223001853,,National Skill Development Corporation (NSDC),https://www.naukri.com/national-skill-development-corporation-nsdc-jobs-careers-2623276,https://www.ambitionbox.com/reviews/national-skill-development-corporation-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.2,137  Reviews,3-6 Yrs,Not disclosed,"New Delhi, Delhi",Job Description No. of Position: 1Purpose of Position: The incumbent is expected to pe...,Communication Skills,Coordination,Stakeholder Management,Management,Program,Senior,,,15 Days Ago
Project Coordinator,https://www.naukri.com/job-listings-project-coordinator-petpooja-ahmedabad-0-to-2-years-020124001827,https://img.naukimg.com/logo_images/groups/v1/4665887.gif,Petpooja,https://www.naukri.com/petpooja-jobs-careers-1399034,https://www.ambitionbox.com/reviews/petpooja-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.4,488  Reviews,0-2 Yrs,2-2.5 Lacs PA,Ahmedabad,"Roles in this field require a bachelors degreeProblem-solving, adaptability, and time m...",Client Coordination,Payment Followup,Project Coordination,Sales Coordination,Client Interaction,Follow Ups,UPS,Project,29 Days Ago
GM / Sr. GM  Project (Civil) - Chandrapur,https://www.naukri.com/job-listings-gm-sr-gm-project-civil-chandrapur-lloyds-engineering-works-limited-chandrapur-maharashtra-20-to-25-years-010623007228,https://img.naukimg.com/logo_images/groups/v1/531132.gif,Lloyds Steels,https://www.naukri.com/lloyds-steels-jobs-careers-21960,https://www.ambitionbox.com/reviews/lloyds-steel-industries-ltd-dot-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.4,67  Reviews,20-25 Yrs,Not disclosed,"Chandrapur, Maharashtra",Follow up the Certification of Running Bills / Final Bill from Client / PMC. Inspection...,construction management,Site Execution,subcontractors,monitoring,coordination,Site Planning,site,Site Management,8 Days Ago
Business Analyst,https://www.naukri.com/job-listings-business-analyst-hidden-brains-infotech-ahmedabad-5-to-7-years-010124001303,https://img.naukimg.com/logo_images/groups/v1/4600329.gif,Hidden Brains Infotech,https://www.naukri.com/hidden-brains-infotech-jobs-careers-19757,https://www.ambitionbox.com/reviews/hidden-brains-infotech-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,152  Reviews,5-7 Yrs,Not disclosed,Ahmedabad,"Responsible for end to end activity that includes scope management, detailing the appro...",SDLC Life Cycle,Brd,UML,Requirement Gathering,Documentation,FRD,Client Relationship,Client,1 Day Ago
Group Accounts Manager,https://www.naukri.com/job-listings-group-accounts-manager-stigen-martech-gurugram-haryana-3-to-8-years-230124007263,,Stigen Martech,https://www.naukri.com/stigen-martech-jobs-careers-6238454,https://www.ambitionbox.com/reviews/stigen-martech-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.4,5  Reviews,3-8 Yrs,Not disclosed,"Gurugram, Haryana",Experience in generating weekly and monthly MIS reports to present comprehensive busine...,Digital Campaigns,Digital Marketing,Client Management,Digital Media,Client Servicing,Digital Advertising,Project Management,Online Media,8 Days Ago
IT Project Coordinator,https://www.naukri.com/job-listings-it-project-coordinator-itio-innovex-pvt-ltd-kaushambi-2-to-5-years-220124500816,,Itio Innovex,https://www.naukri.com/itio-innovex-jobs-careers-6174980,https://www.ambitionbox.com/reviews/itio-innovex-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.4,8  Reviews,2-5 Yrs,Not disclosed,Kaushambi,Coordinate IT project   Track timelines   Facilitate team communication to ensure tim...,IT Project Coordinator,Project reports,Technical support,Reporting,Project,Project Audit,Technical,Project coordination,9 Days Ago
Project Manager ( Software Development ),https://www.naukri.com/job-listings-project-manager-software-development-integra-software-services-puducherry-puducherry-chennai-10-to-15-years-220124003584,https://img.naukimg.com/logo_images/groups/v1/4102168.gif,Integra Software Services,https://www.naukri.com/integra-services-jobs-careers-2528,https://www.ambitionbox.com/reviews/integra-software-services-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,533  Reviews,10-15 Yrs,Not disclosed,"Hybrid - Puducherry, Puducherry, Chennai","Experience in web application development, Product development in .NET, JAVA, MERN / ME...",PMP,Project Manager,Product Development,Project Execution,planning,project management,Software Development,Estimation,9 Days Ago
Senior Project Manager,https://www.naukri.com/job-listings-senior-project-manager-garv-associates-kolkata-west-bengal-siliguri-west-bengal-durgapur-west-bengal-1-to-6-years-200124005591,,Garv & Associates,https://www.naukri.com/garv-associates-jobs-careers-6224654,https://www.ambitionbox.com/reviews/garv-and-associates-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.3,3  Reviews,1-6 Yrs,Not disclosed,"Kolkata, West Bengal, Siliguri, West Bengal, Durgapur, West Bengal","Bachelors degree in Business, Management, or a related fieldMasters degree is a plus. E...",Stakeholder Engagement,Relationship Building,Team Leadership,Marketing Analytics,Strategic Business Planning,Risk Management,Project,Marketing,11 Days Ago
Planner,https://www.naukri.com/job-listings-planner-taru-leading-edge-pvt-ltd-shimla-10-to-12-years-190124502370,,TARU Leading Edge Pvt. Ltd,https://www.naukri.com/taru-leading-edge-jobs-careers-941166,https://www.ambitionbox.com/reviews/taru-leading-edge-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.5,16  Reviews,10-12 Yrs,Not disclosed,Shimla,"Design of community base livelihood projects, training of community cadres, financial i...",Project development,Community mobilization,Bidding,Social science,Financial inclusion,Design development,Journalism,Management,11 Days Ago
Senior Project Manager,https://www.naukri.com/job-listings-senior-project-manager-tag-chennai-7-to-12-years-190124501997,,Tag Worldwide,https://www.naukri.com/tag-worldwide-jobs-careers-6375460,https://www.ambitionbox.com/reviews/tag-worldwide-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,38  Reviews,7-12 Yrs,Not disclosed,Chennai,TAG is looking for Senior Project Manager to join our dynamic team and embark on a re...,Interpersonal skills,Quality standards,Project documentation,Project management,Management Staff,Budget management,Management,Risk management,11 Days Ago
Project Manager,https://www.naukri.com/job-listings-project-manager-tag-chennai-5-to-9-years-190124501996,,Tag Worldwide,https://www.naukri.com/tag-worldwide-jobs-careers-6375460,https://www.ambitionbox.com/reviews/tag-worldwide-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,38  Reviews,5-9 Yrs,Not disclosed,Chennai,TAG is looking for Project Manager to join our dynamic team and embark on a rewarding c...,Training,Project evaluation,Quality standards,Customer satisfaction,Transition,Management,Budgeting,Project management,11 Days Ago
PROGRAM LEAD,https://www.naukri.com/job-listings-program-lead-divided-attention-hospitality-new-delhi-5-to-6-years-190124501536,,Divided Attention Hospitality,https://www.naukri.com/divided-attention-hospitality-jobs-careers-124065960,,,,5-6 Yrs,Not disclosed,New Delhi,"We are looking for a young, passionate and dynamic professional to supervise and contr...",Business administration,Hospitality,Performance management,Financial reporting,Analytical,Public speaking,Corporate finance,Management,11 Days Ago
Technical Program Manager,https://www.naukri.com/job-listings-technical-program-manager-supply-chain-resources-group-kanchipuram-6-to-8-years-170124500298,,Supply Chain Resources Group,https://www.naukri.com/supply-chain-resources-group-jobs-careers-6370786,https://www.ambitionbox.com/reviews/venture-supply-chain-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,46  Reviews,6-8 Yrs,Not disclosed,Kanchipuram,"Experience in manufacturing fixtures, automated equipment and manufacturing lines, desi...",Minitab,Process optimization,SAS,Manufacturing process,Failure analysis,Process control,Line balancing,CMS,13 Days Ago
Sr. WordPress Developer,https://www.naukri.com/job-listings-sr-wordpress-developer-modifyed-digital-marketing-noida-uttar-pradesh-3-to-8-years-160124003074,,Modifyed Digital Marketing,https://www.naukri.com/modifyed-digital-marketing-jobs-careers-3717488,,,,3-8 Yrs,Not disclosed,"Noida, Uttar Pradesh(Sector-63 Noida)",Job Description - Sr. WordPress Developer.ResponsibilitiesResponsible for the following...,Digital Marketing,Client Management,project management,Client Coordination,Website Development,Delivery Management,Delivery,Web technologies,15 Days Ago
Sr. Manager / Asst. Manager document controller,https://www.naukri.com/job-listings-sr-manager-asst-manager-document-controller-vandana-global-vgl-raipur-chhattisgarh-5-to-10-years-110124007373,https://img.naukimg.com/logo_images/groups/v1/4638137.gif,Vandana Global (VGL),https://www.naukri.com/vandana-global-vgl-jobs-careers-139337,https://www.ambitionbox.com/reviews/vandana-global-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,115  Reviews,5-10 Yrs,4.5-7.5 Lacs PA,"Raipur, Chhattisgarh",Responsible for developing and maintaining technical drawings of plant-wide civil layou...,Document Management System,Document Control,Document Management,EDMS,Documentation,Documents,SR,Management,20 Days Ago
Civil  Site Engineer Male,https://www.naukri.com/job-listings-civil-site-engineer-male-mbs-aluminium-industries-kamrej-gujarat-palsana-gujarat-surat-gujarat-0-to-5-years-060124006528,,MBS Aluminium Industries,https://www.naukri.com/mbs-aluminium-industries-jobs-careers-2506808,https://www.ambitionbox.com/reviews/mbs-aluminium-industries-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.1,2  Reviews,0-5 Yrs,1.75-3 Lacs PA,"Kamrej, Gujarat, Palsana, Gujarat, Surat, Gujarat",Role & responsibilities ??Inspect facilities and analyze operational data??Maintain com...,Structural Analysis,AutoCAD,Construction Management,Civil Site Engineering,Staad Pro,Project Engineering,Civil Construction,Structural Design,24 Days Ago
Program Manager IV,https://www.naukri.com/job-listings-program-manager-iv-realpage-inc-ghaziabad-hyderabad-secunderabad-12-to-14-years-150124500276,https://img.naukimg.com/logo_images/groups/v1/102394.gif,Realpage,https://www.naukri.com/realpage-jobs-careers-250909,https://www.ambitionbox.com/reviews/realpage-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,378  Reviews,12-14 Yrs,Not disclosed,"Ghaziabad, Hyderabad/Secunderabad","Coordinate project management (Internship Program) activities, Resources, Infrastructur...",Intern,Project documentation,Project management,Project coordination,HR,Project planning,Management,Internship,15 Days Ago
Scrum Master,https://www.naukri.com/job-listings-scrum-master-people-tech-hyderabad-secunderabad-2-to-7-years-251023003095,https://www.naukri.com/hotjobs/images/v3/people_nov13.gif,People Tech,https://www.naukri.com/people-tech-jobs-careers-688197,https://www.ambitionbox.com/reviews/people-tech-group-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3,337  Reviews,2-7 Yrs,Not disclosed,Hyderabad/Secunderabad,". Bachelors degree in computer science, information technology, or a relevant field pre...",Scrum master,Sprint Planning,CSM,JIRA,Scrum,Planning,,,26 Days Ago
Technical Project Manager,https://www.naukri.com/job-listings-technical-project-manager-kellton-tech-solutions-limited-hyderabad-secunderabad-12-to-19-years-150124902715,https://img.naukimg.com/logo_images/groups/v1/4606859.gif,Kellton,https://www.naukri.com/kellton-jobs-careers-1130036,https://www.ambitionbox.com/reviews/kellton-tech-solutions-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.4,250  Reviews,12-19 Yrs,Not disclosed,Hyderabad/Secunderabad,"Good knowledge of techniques for planning, monitoring and controlling digital transform...",Project Management,PMP,Resource utilization,Agile,SOW,Risk management,Stakeholder management,JIRA,13 Days Ago
Project Manager,https://www.naukri.com/job-listings-project-manager-rellio-services-hyderabad-secunderabad-10-to-14-years-150124501691,,Rellio Services,https://www.naukri.com/rellio-services-jobs-careers-124038652,,,,10-14 Yrs,Not disclosed,Hyderabad/Secunderabad,Problem solving attitude with focus on teamwork . Proficient in Microsoft Office progra...,Health insurance,ERP,Diversity and Inclusion,Employee engagement,SAP support,Strategic planning,power bi,microsoft,15 Days Ago
Technical Project Manager,https://www.naukri.com/job-listings-technical-project-manager-makro-hyderabad-secunderabad-8-to-12-years-150124501399,https://img.naukri.com/logo_images/v3/4646616.gif,Makro Group,https://www.naukri.com/makro-group-jobs-careers-4646616,https://www.ambitionbox.com/reviews/makro-group-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,9  Reviews,8-12 Yrs,Not disclosed,Hyderabad/Secunderabad,". Bachelor/ . Masters . degree in Computer Science, Engineering, or related field . Exp...",Computer science,PMP,Team management,Project management,Agile,Issue resolution,Risk management,Continuous improvement,15 Days Ago
Success Project Manager,https://www.naukri.com/job-listings-success-project-manager-makro-hyderabad-secunderabad-8-to-12-years-150124501398,https://img.naukri.com/logo_images/v3/4646616.gif,Makro Group,https://www.naukri.com/makro-group-jobs-careers-4646616,https://www.ambitionbox.com/reviews/makro-group-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,9  Reviews,8-12 Yrs,Not disclosed,Hyderabad/Secunderabad,". Bachelors / Masters degree in Computer Science, preferably with an MBA / PG in . Busi...",Computer science,Business administration,Interpersonal skills,Manager Quality Assurance,Client relationship management,Project management,Business management,Project planning,15 Days Ago
Agile Project Manager,https://www.naukri.com/job-listings-agile-project-manager-global-pharma-tek-hyderabad-secunderabad-5-to-15-years-150124500558,,Global Pharma Tek,https://www.naukri.com/global-pharma-tek-jobs-careers-1856084,https://www.ambitionbox.com/reviews/global-pharma-tek-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.5,17  Reviews,5-15 Yrs,Not disclosed,Hyderabad/Secunderabad,Experience Required: 10 - 15 years. 5+ years of project management in IT applications d...,PMP,Linux,Information security,Disaster recovery,Agile,Scrum,MongoDB,Troubleshooting,15 Days Ago
Project Specialist - CRM Territory Management Support,https://www.naukri.com/job-listings-project-specialist-crm-territory-management-support-sanofi-india-ltd-hyderabad-secunderabad-3-to-8-years-150124500393,https://img.naukimg.com/logo_images/groups/v1/4627409.gif,Sanofi,https://www.naukri.com/sanofi-jobs-careers-2506,https://www.ambitionbox.com/reviews/sanofi-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.4,1029  Reviews,3-8 Yrs,Not disclosed,Hyderabad/Secunderabad,Advise local BO&S team how to manage correctly the hierarchy . Stakeholder: Builds and ...,BPO,Pharma,Diversity and Inclusion,Project management,LAN,Healthcare,Manager Quality Control,Territory management,15 Days Ago
Salesforce Project Manager,https://www.naukri.com/job-listings-salesforce-project-manager-prolifics-corporation-hyderabad-secunderabad-telangana-14-to-20-years-141123006884,https://img.naukimg.com/logo_images/groups/v1/1580994.gif,Prolifics Corporation,https://www.naukri.com/prolifics-corporation-jobs-careers-995192,https://www.ambitionbox.com/reviews/prolifics-corporation-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.6,208  Reviews,14-20 Yrs,20-35 Lacs PA,"Hyderabad/ Secunderabad, Telangana",Experience required for the Job: 0 - 0 yearsExperience managing projects across cross f...,salesforce project manager,Salesforce,Sales Force Development,Project management,Project,Sales,Management,Development,26 Days Ago
Project Manager/Project Coordinator- Early Night Shift/Male Candidates,https://www.naukri.com/job-listings-project-manager-project-coordinator-early-night-shift-male-candidates-dfw-consulting-private-limited-hyderabad-secunderabad-5-to-8-years-140124001754,,DFW Consulting,https://www.naukri.com/dfw-consulting-jobs-careers-123598135,,,,5-8 Yrs,6-8 Lacs PA (Including Variable: 100.0%),Hyderabad/Secunderabad(JNTU),"Sankalp Developers, a ground-up Real Estate Developer in the State Of Texas, U.S., is s...",Project Management,Budget Analysis,Construction Planning,Scheduling,Planning,Real Estate Management,Construction Management,Contract Management,16 Days Ago
"Technical Program Manager, Senior (Agile Coach)",https://www.naukri.com/job-listings-technical-program-manager-senior-agile-coach-progress-software-development-pvt-ltd-hyderabad-secunderabad-2-to-7-years-120124500898,https://img.naukimg.com/logo_images/groups/v1/884584.gif,Progress Software,https://www.naukri.com/progress-jobs-careers-1249982,https://www.ambitionbox.com/reviews/progress-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.6,10  Reviews,2-7 Yrs,Not disclosed,Hyderabad/Secunderabad,". Coach Scrum masters, RTEs, Product Managers, Product Owners and Agile team members in...",Operational excellence,Development Manager,Conflict resolution,Social media,Business planning,Scrum,Medical insurance,Continuous improvement,18 Days Ago
Senior Support Account Mgr,https://www.naukri.com/job-listings-senior-support-account-mgr-service-now-planet-hyderabad-secunderabad-9-to-10-years-120124500518,,Service Now Planet,https://www.naukri.com/service-now-planet-jobs-careers-3114516,https://www.ambitionbox.com/reviews/snow-planet-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,5,3  Reviews,9-10 Yrs,Not disclosed,Hyderabad/Secunderabad,"As a SAM, you will coordinate a high-touch support experience for our largest and more ...",Service level,Action plan,Project management,Trend analysis,Account management,Customer service,ITIL,Operations,18 Days Ago
Technical Program Manager 2,https://www.naukri.com/job-listings-technical-program-manager-2-microsoft-india-r-and-d-pvt-ltd-hyderabad-secunderabad-5-to-13-years-120124500351,https://img.naukimg.com/logo_images/groups/v1/614576.gif,Microsoft,https://www.naukri.com/microsoft-jobs-careers-2265,https://www.ambitionbox.com/reviews/microsoft-corporation-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,1372  Reviews,5-13 Yrs,Not disclosed,Hyderabad/Secunderabad,We are looking for a Technical Program Manager 2 for the Serviced Media team in Hyde...,Product management,Windows OS,Usage,Cloud,Agile,Windows,Management,microsoft,18 Days Ago
Technical Program Manager 2,https://www.naukri.com/job-listings-technical-program-manager-2-microsoft-india-r-and-d-pvt-ltd-hyderabad-secunderabad-5-to-13-years-120124500350,https://img.naukimg.com/logo_images/groups/v1/614576.gif,Microsoft,https://www.naukri.com/microsoft-jobs-careers-2265,https://www.ambitionbox.com/reviews/microsoft-corporation-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,1372  Reviews,5-13 Yrs,Not disclosed,Hyderabad/Secunderabad,We are the Customer Focused Engineering (CFE) team in Windows Servicing and Delivery...,PMP,Networking,Project management,Relationship building,Agile,Windows,MS Office,microsoft,18 Days Ago
Project coordinator,https://www.naukri.com/job-listings-project-coordinator-inopen-technologies-hyderabad-secunderabad-1-to-4-years-120124500054,,InOpen,https://www.naukri.com/inopen-jobs-careers-548747,,,,1-4 Yrs,Not disclosed,Hyderabad/Secunderabad,The candidate must work collaboratively with their team to ensure the timely delivery o...,Project Coordinator,Client satisfaction,Manager Quality Assurance,Team management,Focus,Workflow,Management,Quality assurance,18 Days Ago
"Sr Mgr, Expert Services Mgmt",https://www.naukri.com/job-listings-sr-mgr-expert-services-mgmt-service-now-planet-hyderabad-secunderabad-5-to-12-years-110124501312,,Service Now Planet,https://www.naukri.com/service-now-planet-jobs-careers-3114516,https://www.ambitionbox.com/reviews/snow-planet-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,5,3  Reviews,5-12 Yrs,Not disclosed,Hyderabad/Secunderabad,Talent recruitment and development . Up to 25% travel annually . 5+ years of consulting...,Product management,Career development,Project management,Consulting,Healthcare,Budgeting,Forecasting,Financial services,19 Days Ago
Document Controller,https://www.naukri.com/job-listings-document-controller-gerab-national-enterprises-hyderabad-secunderabad-3-to-5-years-100323004049,,Gerab National Enterprises,https://www.naukri.com/gerab-national-enterprises-jobs-careers-3027392,https://www.ambitionbox.com/reviews/gerab-national-enterprises-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,19  Reviews,3-5 Yrs,Not disclosed,Hyderabad/Secunderabad,Roles and Responsibilities  Establish and maintain project documentation management pro...,project management,project documentation,document control,Document Management,communication skills,mechanical construction,Construction,Management,28 Days Ago
TECHNICAL PROGRAM MANAGER,https://www.naukri.com/job-listings-technical-program-manager-xdlinx-labs-hyderabad-secunderabad-3-to-10-years-100124501366,,Xdlinx Labs,https://www.naukri.com/xdlinx-labs-jobs-careers-123911999,,,,3-10 Yrs,Not disclosed,Hyderabad/Secunderabad,Bachelor s degree in Engineering 3 To 10 years of experience as TPM . Good knowledge an...,TPM,PMP,Software design,Interpersonal skills,Executive,Embedded system design,JIRA,Continuous improvement,20 Days Ago
SAP PMO-Senior Project Manager,https://www.naukri.com/job-listings-sap-pmo-senior-project-manager-argano-hyderabad-secunderabad-13-to-17-years-100124501089,https://img.naukimg.com/logo_images/groups/v1/6755803.gif,Argano Software,https://www.naukri.com/argano-jobs-careers-738781,https://www.ambitionbox.com/reviews/argano-software-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,19  Reviews,13-17 Yrs,Not disclosed,Hyderabad/Secunderabad,. Should open to Work in EST Shift timing . SAP SDM is required to own and deliver SAP ...,Service delivery,SAP,Helpdesk,Project management,Risk management,Project delivery,JIRA,SLAS,20 Days Ago
SAP PMO Senior Project Manager,https://www.naukri.com/job-listings-sap-pmo-senior-project-manager-keste-software-hyderabad-secunderabad-10-to-20-years-100124500281,https://img.naukimg.com/logo_images/groups/v1/6755803.gif,Argano Software,https://www.naukri.com/argano-jobs-careers-738781,https://www.ambitionbox.com/reviews/argano-software-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,19  Reviews,10-20 Yrs,Not disclosed,Hyderabad/Secunderabad,. Should open to Work in EST Shift timing . SAP SDM is required to own and deliver SAP ...,Service delivery,Helpdesk,Project management,Risk management,Project delivery,JIRA,Project Manager Sap,SLAS,20 Days Ago
IT Project Specialist,https://www.naukri.com/job-listings-it-project-specialist-gcc-services-india-private-limited-hyderabad-secunderabad-4-to-7-years-100124500267,https://img.naukimg.com/logo_images/groups/v1/137968.gif,Gcc Services,https://www.naukri.com/gcc-services-jobs-careers-3587762,https://www.ambitionbox.com/reviews/gcc-services-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.5,35  Reviews,4-7 Yrs,Not disclosed,Hyderabad/Secunderabad,The ideal candidate will have a minimum of 5 years experience in managing IT and digita...,PMP,Project management,Agile,Scrum,Budgeting,Management,Resource management,User management,20 Days Ago
Enterprise Enablement (Technology Program Manager),https://www.naukri.com/job-listings-enterprise-enablement-technology-program-manager-rellio-services-hyderabad-secunderabad-6-to-10-years-090124500390,,Rellio Services,https://www.naukri.com/rellio-services-jobs-careers-124038652,,,,6-10 Yrs,Not disclosed,Hyderabad/Secunderabad,This role will be a part of the Global Digital Operations team and help lead our di...,Health insurance,Change management,Business analysis,Project management,Consulting,Business strategy,Information management,Operations,21 Days Ago
Program Manager,https://www.naukri.com/job-listings-program-manager-testtriangle-hyderabad-secunderabad-15-to-20-years-080124903211,,Testtriangle,https://www.naukri.com/testtriangle-jobs-careers-123778946,https://www.ambitionbox.com/reviews/test-triangle-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.7,12  Reviews,15-20 Yrs,Not disclosed,Hyderabad/Secunderabad,"A bachelors degree in information technology, Computer Science, Electronics communicati...",program management,risk management,project management,pmp,engagement management,Program Manager,agile,CTO,23 Days Ago
Technical Project Manager,https://www.naukri.com/job-listings-technical-project-manager-dazn-group-hyderabad-secunderabad-5-to-10-years-080124500638,https://img.naukimg.com/logo_images/groups/v1/2445484.gif,DAZN,https://www.naukri.com/dazn-jobs-careers-3111770,https://www.ambitionbox.com/reviews/perform-group-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.3,13  Reviews,5-10 Yrs,Not disclosed,Hyderabad/Secunderabad,"Requirements: . Bachelors or Masters degree in Computer Science, Engineering, or relate...",Change management,Information security,Analytical,Agile,Scrum,JIRA,Project delivery,Distribution system,22 Days Ago
Project Manager- Sample Operations Compliance,https://www.naukri.com/job-listings-project-manager-sample-operations-compliance-sanofi-india-ltd-hyderabad-secunderabad-5-to-10-years-080124500556,https://img.naukimg.com/logo_images/groups/v1/4627409.gif,Sanofi,https://www.naukri.com/sanofi-jobs-careers-2506,https://www.ambitionbox.com/reviews/sanofi-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.4,1029  Reviews,5-10 Yrs,Not disclosed,Hyderabad/Secunderabad,The Sample Operations department is responsible for all sample programs across the G...,Supply chain,Sales,Compliance,Cardiovascular,Diversity and Inclusion,Customer service,GMP,US healthcare,22 Days Ago
Manager HEVA,https://www.naukri.com/job-listings-manager-heva-sanofi-india-ltd-hyderabad-secunderabad-2-to-6-years-080124500554,https://img.naukimg.com/logo_images/groups/v1/4627409.gif,Sanofi,https://www.naukri.com/sanofi-jobs-careers-2506,https://www.ambitionbox.com/reviews/sanofi-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.4,1029  Reviews,2-6 Yrs,Not disclosed,Hyderabad/Secunderabad,Experience : . 8+ years of experience in HEOR / Market Access for the pharmaceuticals i...,Product launch,Medical affairs,CRO,Project management,Clinical trials,Life sciences,Epidemiology,Public health,22 Days Ago
Associate Project Manager - Systems,https://www.naukri.com/job-listings-associate-project-manager-systems-sanofi-india-ltd-hyderabad-secunderabad-5-to-10-years-080124500551,https://img.naukimg.com/logo_images/groups/v1/4627409.gif,Sanofi,https://www.naukri.com/sanofi-jobs-careers-2506,https://www.ambitionbox.com/reviews/sanofi-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.4,1029  Reviews,5-10 Yrs,Not disclosed,Hyderabad/Secunderabad,Supporting iEnvision for Managed Access Program (MAP) project lead in implementatio...,Change management,Project management,Diversity and Inclusion,Data quality,Agile methodology,Test cases,data mapping,Management,22 Days Ago
Associate Project Manager - Automation & Transformation,https://www.naukri.com/job-listings-associate-project-manager-automation-transformation-sanofi-india-ltd-hyderabad-secunderabad-6-to-10-years-080124500550,https://img.naukimg.com/logo_images/groups/v1/4627409.gif,Sanofi,https://www.naukri.com/sanofi-jobs-careers-2506,https://www.ambitionbox.com/reviews/sanofi-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.4,1029  Reviews,6-10 Yrs,Not disclosed,Hyderabad/Secunderabad,"Interact with Scrum masters, work with them for scrum plan, execution and follow up on ...",Automation,PMP,MS project,Project management,Process improvement,project governance,Scrum,Stakeholder management,22 Days Ago
